order_id,order_purchase_timestamp,payment_sequential,payment_type,payment_installments,payment_value,review_score,customer_unique_id,customer_state,product_category_name
4cb28a578a5c7fb238a322631f125883,2017-05-05 20:39:37,1,credit_card,8,197.7,5,7917dd55c02f84e82a6da57b24763857,RS,housewares
fc28aed78cb8bcd22a7dbd82cb778946,2017-01-13 15:11:16,1,credit_card,8,517.59,5,cb3709632b79a6369878c981ccb22045,SC,housewares
aa4abf7d0cd6e030f20d847400ccd459,2017-05-27 10:50:31,1,boleto,1,513.9,5,091afd743e817cf8c0be2cb5a4e5271e,SP,housewares
db88396cf9aab6635eb909ed423d6662,2017-05-26 14:36:30,1,credit_card,5,563.16,4,53af1cb6dfe5bb4d37657200449e9134,PR,housewares
aed7beed304c01b44079208c0d9c16d2,2017-06-05 15:51:51,1,boleto,1,184.93,5,74bb35834cc90f8b98adc9da1c4c8556,SP,housewares
f9d5bfb53147f381e81b89a848e26b16,2017-06-05 14:15:53,1,credit_card,3,195.71,4,67697f1ef23332d4be711eba56d04b4c,MG,housewares
4a335c9b6c47353962fc6f0b1911eb03,2017-06-18 13:02:08,1,credit_card,7,184.93,5,bfcdddab5a2fe5dd1d1b8330795f4061,SP,housewares
eb17935134e6fdd210b40a3d4f8235b2,2017-01-23 00:55:47,1,credit_card,10,383.82,5,1ba713c8258f756279a049018ce01177,RJ,housewares
eb17935134e6fdd210b40a3d4f8235b2,2017-01-23 00:55:47,1,credit_card,10,383.82,5,1ba713c8258f756279a049018ce01177,RJ,housewares
03cf8d977a18ea1308ec10c0f7de2f4e,2017-04-18 21:05:55,1,credit_card,8,186.39,5,5e9f4ed4fd3fe4a3708cb355f17618b9,RS,housewares
4be1a4a38ca262d7488a14c64e13e143,2017-06-10 20:30:08,1,credit_card,3,184.93,4,e21c59137aeab92aaf2b6cb860debbb8,SP,housewares
69b60c85164df072f63b06bc0bda9804,2017-05-31 20:36:19,1,voucher,1,196.7,3,f9c409aee09eacfec380589b8df724ae,MG,housewares
f3a1afc2437c5eb6c3ef3d974cf47d08,2017-03-27 23:51:01,1,credit_card,8,186.39,5,827a10e098173d0c076b5c2cda7fb92b,SP,housewares
27a7ac440630f9de788e4d66e72c6424,2017-04-21 21:38:07,1,credit_card,1,186.39,4,31e53ad1c93542be3d4eed51f677cac0,RS,housewares
6e07bd59206483eaf297df6587e1ef06,2017-05-23 11:48:05,1,credit_card,3,188.75,5,02d2c7276ffd446eaab3a3252e61b641,MS,housewares
9c0b834fc89f4dd70679baffe8bed38e,2017-01-18 22:12:34,1,credit_card,2,186.46,5,dca82da75297f7cf5596674a229c89c5,SC,housewares
3343a4f8db82a46ea07e9655077496b0,2017-03-23 12:35:30,1,voucher,1,189.88,5,0871cdc137d59bfafc74622d707da77b,MG,housewares
4047217c6029782c1996e3cec14ef005,2017-01-26 23:41:13,1,credit_card,4,196.32,5,0d8813732f25d4185df8c792dafe28c8,SP,housewares
13ba09b4ffd7128425cc35a9c382245f,2017-05-18 15:10:11,1,credit_card,6,197.72,5,8f1794300ad248a55eae07168219ca15,MG,housewares
ecb4d57a1f4dabdb34dcc3ddba82bc51,2017-04-28 18:08:44,1,credit_card,10,376.04,1,0759d933887c91f517086ed1bbac859b,RJ,housewares
ecb4d57a1f4dabdb34dcc3ddba82bc51,2017-04-28 18:08:44,1,credit_card,10,376.04,1,0759d933887c91f517086ed1bbac859b,RJ,housewares
f36aa133ca7706c333252a46fc0b36e1,2017-05-07 09:48:03,1,credit_card,5,186.94,5,1488efa4d927b9e978a7f3aae358dfbf,SP,housewares
c589b3c8f77af5cf962999792e3c2d9e,2017-06-05 21:21:51,1,credit_card,3,204.49,5,832e415cb24cba2f0264271e8c246ce6,GO,housewares
2ac14ce16b95643b222e92188b0ddec5,2017-02-23 15:03:54,1,credit_card,1,54.11,5,c9615928c74f3a72e222a6d5b0a18d7f,MG,housewares
2ac14ce16b95643b222e92188b0ddec5,2017-02-23 15:03:54,2,voucher,1,71.98,5,c9615928c74f3a72e222a6d5b0a18d7f,MG,housewares
2ac14ce16b95643b222e92188b0ddec5,2017-02-23 15:03:54,3,voucher,1,104.9,5,c9615928c74f3a72e222a6d5b0a18d7f,MG,housewares
ca122923041cbd981088cb1f28cb86cb,2017-05-07 19:40:53,1,credit_card,10,220.63,5,87a3e5095ff414ec2e9b1532996797cc,RJ,housewares
aed8416bdc381185e18b6461d92b7456,2017-02-13 17:59:42,1,credit_card,3,227.1,5,606590dbb585f7ea2236c868ee4f4d27,SP,housewares
1cbcc355e275e5143ab1dbf260ca14f1,2017-03-12 19:04:41,1,credit_card,1,14.72,3,bf004b2b614c68e6d2401afc33741b33,SP,housewares
c9f82228090c2fa7709d20648f66e84f,2017-02-24 15:16:21,1,credit_card,1,16.96,5,ddd57dba46e80a399319a60350ceb9f0,SP,housewares
7f5dfed48e701a5377de885c64a99aff,2017-03-07 16:02:19,1,boleto,1,20.52,5,4d160824ea5977aa52fef32596211a93,RJ,housewares
3c910682dae253cf479fb6cefab5e751,2017-02-14 08:41:15,1,credit_card,2,20.52,2,eb465f0f26a21b98e20073a31ccafed0,MG,housewares
4d8f7c7261c4de9e113b8d390125fdcb,2017-02-26 14:14:18,1,boleto,1,16.96,4,722f2e40c3daf3ea25f5533d3067d0d3,SP,housewares
275a683f9d935da3b306ef3b0260f965,2017-03-15 20:09:19,1,credit_card,1,33.92,3,9ee6e1d946a329826a4b856b60b8f017,SP,housewares
275a683f9d935da3b306ef3b0260f965,2017-03-15 20:09:19,1,credit_card,1,33.92,3,9ee6e1d946a329826a4b856b60b8f017,SP,housewares
a891f3efca32da79bccc94e6e69fd3e0,2017-02-09 21:28:59,1,credit_card,1,16.96,5,5006ff61ec2e6466a5eb0faefadbde6c,SP,housewares
86290fe54601847212ec62845fb027e5,2017-02-24 14:45:14,1,credit_card,2,20.52,5,503f73bf29209771e164c6df2745ec15,RJ,housewares
b9555bd71c90a01a953792e5f2af95c5,2017-03-30 19:48:12,1,boleto,1,20.52,5,e2db24bab13f5889b53eaa98f1dcefe0,PR,housewares
9167e0a67d886b453dbb9318f1db42cc,2017-06-13 15:50:59,1,credit_card,1,104.2,5,0cda37a2bb960bc86fb2a2c027f995bb,MG,housewares
9167e0a67d886b453dbb9318f1db42cc,2017-06-13 15:50:59,1,credit_card,1,104.2,5,0cda37a2bb960bc86fb2a2c027f995bb,MG,housewares
b02983703060845dbc7fe979ceaf2c3b,2017-03-24 21:46:40,1,credit_card,3,34.01,1,794b1233b87e5bb1a6d080f7cf13c25f,RJ,housewares
480bcd149d31afa20c3bc68c536e5e98,2017-04-25 12:34:09,1,voucher,1,34.42,2,45bf3782c2b705afcacef32d217e2908,PR,housewares
9abcdeded6b253b59272fb76b83b1f6a,2017-03-24 22:17:46,2,voucher,1,10.86,5,eba92d13f186ced1cabfca7dff665f4e,SP,housewares
9abcdeded6b253b59272fb76b83b1f6a,2017-03-24 22:17:46,1,voucher,1,20.0,5,eba92d13f186ced1cabfca7dff665f4e,SP,housewares
186a454110404a0ad7994b2853592901,2017-02-23 14:44:21,1,credit_card,2,34.42,5,eb740aafbd79d26cd546c5c094985c4d,MG,housewares
aeef7d3d012337cf78f2deec426bb46c,2017-03-27 00:16:39,1,credit_card,2,28.62,5,b455edfdc265bf5a0f5bffd01f36b86a,SP,housewares
12c66c45d332a69f08f11ceecf3dd8d4,2017-03-29 10:41:46,1,boleto,1,39.04,4,87c193ec1213c678cbfdc2cce91fd7e8,SC,housewares
12c66c45d332a69f08f11ceecf3dd8d4,2017-03-29 10:41:46,1,boleto,1,39.04,4,87c193ec1213c678cbfdc2cce91fd7e8,SC,housewares
0605918e96aec0f42a10810d92b5e864,2017-02-22 10:45:45,1,credit_card,1,47.48,1,4c56975eb8d4dd3989e2ae19903ef4d1,RJ,housewares
93bb367e257c000bd449a46fd0e75e56,2017-03-20 17:56:16,1,credit_card,1,35.26,5,7ec825a595229b555fdd6f63e07d732d,SP,housewares
b0aab812f60f61971b4695951d09766d,2017-02-17 10:01:37,1,credit_card,10,177.0,1,4f793397b023eaae3a6a0799c56a422d,SP,housewares
b0aab812f60f61971b4695951d09766d,2017-02-17 10:01:37,1,credit_card,10,177.0,1,4f793397b023eaae3a6a0799c56a422d,SP,housewares
f36e6ba50146eb8900cad146dd95e9e8,2017-04-11 23:44:10,1,credit_card,10,114.29,1,74b0fa7a092279312fa71b1d587e48d6,SP,housewares
7983542b1539fd0eb5c18d062ee04e34,2017-03-08 10:56:06,1,credit_card,10,122.34,5,4943a66958fb2f2d22f9173a3844f21b,GO,housewares
d3a156f7a2b75eb91917689326171a3d,2017-06-27 11:35:20,1,credit_card,7,122.2,2,d197c5a5247731ed7e496fe7744c119a,PR,housewares
3426a8ff7d6108c541c7edd4ede5cf18,2017-04-03 15:37:39,1,credit_card,1,240.6,1,3dc70ff7a5b9e83700bcd962bc53513f,RS,housewares
3426a8ff7d6108c541c7edd4ede5cf18,2017-04-03 15:37:39,1,credit_card,1,240.6,1,3dc70ff7a5b9e83700bcd962bc53513f,RS,housewares
507bbf4a13d67d349b2d59fa652271bb,2017-04-16 16:59:40,1,credit_card,1,35.96,3,5f5a3ecf1347403f7b59961ce8520d77,SP,housewares
48b8106306f7a0a72b4e74eed5635ffc,2017-04-20 21:07:01,1,voucher,1,18.25,5,34931d0770cb9c070c594855e05b3fb7,SP,housewares
276c36d0f0218b24c09343edf53cb98f,2017-04-17 21:24:52,1,voucher,1,17.01,2,c118a3dba2fb79861a948df731adc128,SP,housewares
276c36d0f0218b24c09343edf53cb98f,2017-04-17 21:24:52,2,voucher,1,1.24,2,c118a3dba2fb79861a948df731adc128,SP,housewares
b5eeec1b045b05d3e3010ef57120a8dc,2017-01-26 11:48:46,2,voucher,1,20.84,5,6140f784703d4b478385ac73b9e3eef1,SP,housewares
b5eeec1b045b05d3e3010ef57120a8dc,2017-01-26 11:48:46,1,credit_card,1,15.78,5,6140f784703d4b478385ac73b9e3eef1,SP,housewares
fe47441c9ed531822f6d059dad50ae94,2017-06-29 17:42:42,1,boleto,1,99.95,5,48fc8dae161bfe38214c5e0ff77dfeb7,RJ,housewares
555c73bfc1a7cf66e4939fe264156e3c,2017-06-19 19:23:43,1,credit_card,6,299.85,5,41a1779a38fe1420e35e21da6be8c900,MG,housewares
555c73bfc1a7cf66e4939fe264156e3c,2017-06-19 19:23:43,1,credit_card,6,299.85,5,41a1779a38fe1420e35e21da6be8c900,MG,housewares
555c73bfc1a7cf66e4939fe264156e3c,2017-06-19 19:23:43,1,credit_card,6,299.85,5,41a1779a38fe1420e35e21da6be8c900,MG,housewares
9a69279cb759e9f04faa0813fdc145ba,2017-03-15 12:56:04,1,credit_card,10,216.29,5,87c53832fd2b0b1942b0662f6c5666d6,RJ,housewares
aebe4edc785354fcde0254c24c2d8e72,2017-05-01 13:01:41,1,credit_card,8,122.65,2,2f47072309ad4f98ae752ee4a30ba34a,MG,housewares
b1a000260e2f3760e5ec18566db7d592,2017-06-21 13:09:08,1,credit_card,5,112.95,4,0f2bf926e0f3cdc9092f3388063eec2e,SP,housewares
a08c01d5f51d5678f97d00ad2f228f8f,2017-05-22 19:44:21,1,credit_card,2,88.08,5,766ca11f81d6f01e888b7371cc3933df,SP,housewares
3ecf2d4b66263a92193724b7c6952574,2017-06-11 14:55:30,1,credit_card,2,95.02,5,771743eeb0bb0b235dd0a58fc6e0711b,PR,housewares
bea1d77e861b4f44276f02d599d25705,2017-05-22 14:21:42,1,voucher,1,96.02,4,71e1f051740a6d2fcdc204e989035526,SC,housewares
4bea1a1e7a264f908a38f818073ee923,2017-06-19 11:35:40,1,credit_card,1,116.16,5,abd56bffbdeff412b6d29ef953dab556,RS,housewares
9a69279cb759e9f04faa0813fdc145ba,2017-03-15 12:56:04,1,credit_card,10,216.29,5,87c53832fd2b0b1942b0662f6c5666d6,RJ,housewares
400c4796a3dc000011d0e63543c8ddf1,2017-03-21 17:34:37,1,credit_card,1,80.56,5,fe4494238d5e3ff013b1d1d238e1dd98,SP,housewares
b56a08892adc73d4813e06c3e62f6bfb,2017-06-10 12:37:02,1,credit_card,2,49.6,5,27f7229b3857d61bc634962baa830c8e,MG,housewares
042c384c3edbe39a47895217eb5e90a4,2017-05-03 13:36:26,1,credit_card,8,173.2,5,900403954518736c75167e1536f5a9a6,SP,housewares
91c75b7ba1ec17918b96773bc0f8f443,2017-05-05 13:35:44,1,credit_card,1,22.04,5,44b931de0be80ba9ae9c61a3d4fe339e,ES,housewares
35011b1b3211ea7c58a699e4b8bfe93d,2017-06-22 15:00:45,1,credit_card,1,72.18,5,0c45dff0741b5a083effb76c24e8c3bd,SP,housewares
8bb2eba1812af22e6933f1b246741cfb,2017-06-08 16:43:27,1,credit_card,3,77.37,4,a6e1c206a09bb2b29299e51ce03d95c4,PR,housewares
f454701e5160f7518990fcac29a81932,2017-02-09 22:25:41,1,debit_card,1,153.72,5,a2b25629f92bcc296b154fcd7c1401cc,RJ,housewares
f454701e5160f7518990fcac29a81932,2017-02-09 22:25:41,1,debit_card,1,153.72,5,a2b25629f92bcc296b154fcd7c1401cc,RJ,housewares
b3879e737eafcf76e10b3118e9b11f28,2017-05-08 15:09:43,1,credit_card,2,49.79,5,109f3d7b91c8b80d6eae8b173247006d,SP,housewares
9770c3f4247444a2eee4669344bc4955,2017-04-20 09:48:42,1,boleto,1,45.52,5,71e132555823edfd98ab15ad8da23612,MG,housewares
bd59f8334a4f41c92dbfe620bacfcbc6,2017-04-25 16:47:22,1,boleto,1,53.8,5,3dc5aac2bd6aa40693a55c0ddd5c6b72,MA,housewares
a9d3bdf62f359d999692b94986633e85,2017-03-24 10:29:59,1,boleto,1,47.05,3,f964ebc036142e6d4e30f1b7dd3931cd,SP,housewares
d9a5a59c426cd6aea06022b9965d5e49,2017-03-23 18:52:43,1,voucher,1,45.52,5,a7e2113fc5c67b77f45897090d652f90,MG,housewares
5000591796ae43a6d7638ee69e51ac6e,2017-03-02 14:06:01,1,boleto,1,39.72,5,cb85a84df480b9f35d7ddb20a393110a,DF,housewares
29f542c5b72c85e1983e97cf8ec21bf6,2017-05-12 18:50:17,1,credit_card,1,63.0,4,c49b2b621213601a30f6d8a12c03534a,RS,housewares
a45c1f10d2a3a9e829ea9125e9e17aab,2017-04-13 20:46:58,1,credit_card,1,51.4,1,2d5ebaca8779bfc70d5fea05fd1bdfd7,PB,housewares
0adaff16f16a26f5570209f0473fd609,2017-05-05 11:59:39,1,boleto,1,41.72,5,fc99653b0c5f9d1fb36e3ad3d1accbef,DF,housewares
d704531521342cc30fbd72ab1c5eb9da,2017-05-23 22:00:36,1,boleto,1,48.1,1,fb85a32bf6a7f632024c991fd5c15931,MG,housewares
e650e545eab1cbfebd87c2cbc0ceb531,2017-06-04 08:12:24,1,boleto,1,47.1,4,068be1461b57abc604678efe3ec659c2,MG,housewares
dd5ebf00c3d8b88a41ec9c8450ec59db,2017-04-12 14:47:15,1,credit_card,1,39.72,5,ec5ab7b5e9e6202c5aef7fe99b94ccee,DF,housewares
14066026f08d98c3316b5b8637282529,2017-03-25 18:02:36,1,credit_card,2,23.02,4,a7a6d8b62390ec8014d5a46ee36644c4,RJ,housewares
53cd36155a7bf507095985b2f26368a5,2017-01-12 09:45:32,1,credit_card,1,30.86,5,62b690c75a3008d4712aa691ac30b7ba,SP,housewares
b210147ed6159ab19baaff71f7e43491,2017-05-24 18:03:51,1,credit_card,3,57.24,3,05a2a8159b5f30e79614ae9e14cafc4a,SP,housewares
43db90131d20061d9a0f70d722c152c1,2017-04-23 18:56:07,1,credit_card,1,44.42,4,b7be5aeb768bee7e0edf4a2e99140ced,MG,housewares
9ff266389e4ad0e51b289d25547ce0d2,2017-06-19 20:32:37,1,credit_card,2,38.62,4,d8b59facd6316f4be5419c99a2535b11,SP,housewares
50a89bcd531ab8c27211eefcd4ae9871,2017-05-30 08:45:11,1,credit_card,6,65.24,5,2dec3f40616cf22f71005ff490465156,SP,housewares
50a89bcd531ab8c27211eefcd4ae9871,2017-05-30 08:45:11,1,credit_card,6,65.24,5,2dec3f40616cf22f71005ff490465156,SP,housewares
460281d0eeab1990c9fd04ac4705d3ed,2017-05-18 23:45:34,1,credit_card,5,50.08,5,8f70de4f81aa890f7e35d464f5247518,PR,housewares
8ccbe46ffeae4720eba99d2d2de07542,2017-06-06 15:19:21,1,credit_card,1,14.06,5,4c112bdeac93a04155c340b65b35c232,SP,housewares
8ccbe46ffeae4720eba99d2d2de07542,2017-06-06 15:19:21,2,credit_card,1,16.24,5,4c112bdeac93a04155c340b65b35c232,SP,housewares
e8be4ed828717563c5a78ad96ba1bc7b,2017-05-29 15:51:23,1,credit_card,5,57.5,5,4c112bdeac93a04155c340b65b35c232,SP,housewares
e8be4ed828717563c5a78ad96ba1bc7b,2017-05-29 15:51:23,1,credit_card,5,57.5,5,4c112bdeac93a04155c340b65b35c232,SP,housewares
9211fd3895bb47e2540f63577341f7b3,2017-04-27 01:31:50,1,credit_card,7,155.32,4,2426c60590318f6429d43d71a6fab556,PA,housewares
9211fd3895bb47e2540f63577341f7b3,2017-04-27 01:31:50,1,credit_card,7,155.32,4,2426c60590318f6429d43d71a6fab556,PA,housewares
9211fd3895bb47e2540f63577341f7b3,2017-04-27 01:31:50,1,credit_card,7,155.32,4,2426c60590318f6429d43d71a6fab556,PA,housewares
9211fd3895bb47e2540f63577341f7b3,2017-04-27 01:31:50,1,credit_card,7,155.32,4,2426c60590318f6429d43d71a6fab556,PA,housewares
70f68b39d2f381634322a952699f55d1,2017-06-29 21:40:40,1,credit_card,1,29.09,5,b68a98377d20140feaa17eeb61687459,MG,housewares
f24ceadb94b770c52ec2a07ac8e97100,2017-06-22 07:34:57,1,credit_card,2,22.71,5,d853cf38981c048f58e719a3782c360a,SP,housewares
5f4f8bd3b8bb2614ac31120209f8b1b4,2017-04-25 15:42:46,1,credit_card,8,104.7,5,8aee609d11c76268f44a808449d02709,RJ,housewares
7250e10eca3d7f71a091ac5752d3228f,2017-03-12 08:14:00,1,credit_card,1,221.96,5,c444c7c4b0de93c29af05dea038a08cb,SE,housewares
7250e10eca3d7f71a091ac5752d3228f,2017-03-12 08:14:00,1,credit_card,1,221.96,5,c444c7c4b0de93c29af05dea038a08cb,SE,housewares
091bd68043b7a721b0d82b5ff36304fa,2017-03-03 18:02:51,1,credit_card,9,104.7,5,9261f1b6e91d365ecd776fbe29d03cd6,MG,housewares
fecd2391540ed4dd35db71f1af87f03e,2017-05-15 20:09:05,1,credit_card,1,98.72,5,112f5232fe48cb7a91ec56cfaf5fb137,SP,housewares
bcb093f60b7e48f285bf92f681e65651,2017-01-19 13:06:45,1,boleto,1,101.14,5,d2f38262a9f66d15aa9fc2b60ea873d9,SP,housewares
76d449452dff60240f1b694b46d44bdb,2017-03-19 01:23:29,1,credit_card,1,101.14,4,740f0d3f12471bc9e1f834540a4309f2,SP,housewares
bdb029fd9aad9c2b487eff2b448346c5,2017-03-07 11:41:43,1,credit_card,3,54.42,3,bdc7c24b99d51e73d9c80f2995424119,PR,housewares
57a5ac0ae701a52922d4378152012f08,2017-06-07 16:27:51,1,credit_card,7,107.78,3,a4a8a0ffa69cef5cc378f100bab02470,PR,housewares
502d64f8c5d21236249b9696338751f9,2017-03-21 16:07:36,1,credit_card,6,103.11,5,9fd545500748e0f16bc28eae895d246e,SP,housewares
ff1ea7be87e1ca3d2ae5b77eaa6dab69,2017-05-12 17:22:23,1,credit_card,5,101.73,5,4f423618c6b877c12913e405777f053e,SP,housewares
a1a1ded06da0d3334312e71f27d11466,2017-05-14 23:21:20,1,credit_card,1,60.01,4,0a6c923fbc247d6e47675ef16648a4ac,RJ,housewares
16859c16cad5082b592ab0ecc7234a71,2017-03-19 22:03:40,1,credit_card,1,49.42,4,3ef9b124cd5d12a76fd07bba4047a0f8,RJ,housewares
29cb6a71f2aefea7831e8dc7c7afb690,2017-04-27 09:49:23,1,credit_card,8,142.2,5,b11ed526f7f6681196d0a59cc7ea7f71,SP,housewares
544238f04f24765a69670a0195dc23c5,2017-05-10 22:44:43,1,credit_card,1,86.15,5,821ddcb05dd510761712b157eff83c1c,SC,housewares
383216723797f06d317fcfee172ee005,2017-06-11 21:01:41,1,credit_card,4,46.75,4,ad14ee8e47e0df1af034fbeb5b4b43e7,SP,housewares
c565668594ff62ffd95ef9f06d90742f,2017-03-25 19:29:29,1,credit_card,3,64.42,1,2e48db33cae072a2306535cb04780dfc,RJ,housewares
0cb617c8bf1a34cf77947ac7d8b393f0,2017-03-06 00:52:32,1,credit_card,6,60.86,1,f2259b88912a5efe2ed988413d1f923a,SP,housewares
b8fc541ddf448e0a01b133c5f34947dd,2017-03-07 16:58:41,1,boleto,1,50.86,3,47705e07ec01d2c829e700f36476985c,SP,housewares
6dab6db52d5bc33fff997ca478ef2f5c,2017-04-12 11:02:29,1,boleto,1,86.79,5,044f89a64b7bd1c9ceecd8f9a83971a8,TO,housewares
b2c72ea40cb81ddf115a20b5e8fd1618,2017-06-20 16:13:13,1,credit_card,2,77.57,5,d8cc9b8f7007b83e869b031fa0a0f5b3,SP,housewares
c6a3d2b7b077946b1b0134dd45d28f98,2017-05-05 20:59:15,1,credit_card,8,157.06,5,b237774826133af5565c525947bc5d3b,SP,housewares
c6a3d2b7b077946b1b0134dd45d28f98,2017-05-05 20:59:15,1,credit_card,8,157.06,5,b237774826133af5565c525947bc5d3b,SP,housewares
d642a38548f81511430dcb7e904fc023,2017-06-26 13:39:18,1,credit_card,5,104.76,5,e333b2803a7ef5ba7c2742202c3203c4,MG,housewares
d642a38548f81511430dcb7e904fc023,2017-06-26 13:39:18,1,credit_card,5,104.76,5,e333b2803a7ef5ba7c2742202c3203c4,MG,housewares
f488ec10381a645d100c8e7ad0c6eab4,2017-05-20 15:56:32,1,boleto,1,171.44,5,294e0922aa06792eea5094656727c0bd,SP,housewares
a0d3437fc70b342203c6679bab7a301f,2017-04-15 10:34:47,1,credit_card,2,44.73,5,a33c91d81773c8eacc67a296edcec68f,MG,housewares
a5cc7c162aead44119ea3820390514ef,2017-06-14 14:43:13,1,boleto,1,51.09,5,364759c19c784f6e7ac3dad79f4a5213,SP,housewares
a51cf85ecb6bb335d21abd348a85acd3,2017-04-28 14:19:11,1,credit_card,2,50.51,4,264bf07eaebba3093af588cec7b01072,SP,housewares
922fe0fd780e0fad844f31464d8e46ed,2017-06-07 14:43:53,1,credit_card,2,48.27,4,852d914bdf72a35330ffcb624ca9b52c,SP,housewares
27a60637f7cda35d14945994e8160c6f,2017-06-11 23:08:55,1,credit_card,5,113.44,5,b487ee8ae3db526610eaefeae1e1412b,SC,housewares
c560927c49695a19738493bd782687dc,2017-05-29 22:06:23,1,boleto,1,52.5,4,f331deec3ecd20bf7a67ae7f7e7d389a,RS,housewares
830d2f9316703d28776bd868412fb961,2017-05-16 14:35:43,1,credit_card,2,48.27,5,d9ebadd268836022eea38a7d66c1ead1,SP,housewares
a476749332fa1502701657ec467468fb,2017-06-14 13:29:02,1,boleto,1,52.5,4,6f30595d862b95418d7b8ecff5a7bcf6,RJ,housewares
1d93c24a42872d2410be202e128bf5c3,2017-05-25 12:44:54,1,credit_card,10,403.23,4,c3777a318db683cf3c71baa82899b39c,SP,housewares
1c0e2a041cbb546001e7259526d26e67,2017-04-22 12:16:19,1,credit_card,8,484.55,5,767c4bbed66053b2518a32b5948ca5ec,SC,housewares
f93d4438f5a4fcb8c83d71dc594437f9,2017-04-07 10:12:48,1,credit_card,6,62.08,5,a00a13ac36037d575bb016caf8f50d53,ES,housewares
f93d4438f5a4fcb8c83d71dc594437f9,2017-04-07 10:12:48,1,credit_card,6,62.08,5,a00a13ac36037d575bb016caf8f50d53,ES,housewares
b4bb559c3c861fbf1a6a0a972809b93b,2017-06-20 12:46:52,1,credit_card,3,639.54,3,dfd36ed4fba79ae470007537f70abc6a,GO,housewares
70e107ed69e098ab3f97556b2b56b47c,2017-05-15 13:43:26,1,boleto,1,64.18,3,1e10198c6db36a8836eb94f872451ffb,PE,housewares
f64e2aff8ae7de23a6aaeb7b7dcf8bec,2017-04-25 15:24:11,1,credit_card,1,167.73,5,65f4479c0ea64d2d077e03324d0063b6,ES,housewares
29a3f9363409cd00a7860cb0e8d5c460,2017-02-23 12:20:44,1,credit_card,7,163.07,5,de0837e775e6832e2412d4808f6b432e,SP,housewares
5e6bf5e993fb83ee6af7a9f8a954e807,2017-05-27 21:29:28,1,credit_card,8,177.58,5,b9d44225456385fdb50e1446fb599921,PR,housewares
9794be04f5fee945ef8dd4dbca5c66e7,2017-04-13 08:21:08,1,credit_card,2,138.11,5,82372eba649ca805728ea7a31bd0b41e,PR,housewares
93a686fc1054246c9ea31196b531abd7,2017-05-17 06:58:53,1,credit_card,1,75.08,5,96ac03b453e03d98787cbf7ce05196e8,SP,housewares
417530b1f1b63eccef9e9a975a5c9a45,2017-05-09 20:30:44,1,boleto,1,77.89,5,f9ee361ad3915beb49282031641143df,SC,housewares
18448ffe871a865ac41ace28ce8e5079,2017-06-14 06:49:48,1,boleto,1,73.34,5,0b18593e033697810a62a987e77f4b8c,MG,housewares
fafb40d4bbf282fe7b9bbafcc2eef58a,2017-03-30 14:50:26,1,credit_card,3,32.42,5,ffedff0547d809c90c05c2691c51f9b7,SP,housewares
13e7a676a3096c762e0f6f7d63a48e6b,2017-04-27 14:28:17,1,credit_card,3,181.16,5,95283d91b14508972d8fe23f57a2df71,MG,housewares
be51ad88355af54c1e11579fe469d030,2017-04-25 21:46:39,1,credit_card,4,40.1,5,4ba1a2e07dfdd6f3224561707860785b,RJ,housewares
2b73fdaa269a7411454b64fea202acfe,2017-06-17 13:45:51,1,credit_card,10,110.54,1,9bd9da79f0355157190afe3d551274dc,SP,housewares
77c65697055f082d537f537f084f9fae,2017-05-16 17:41:05,1,credit_card,7,92.3,1,f4e81554e6d13f3eb2b14a882fa18d0d,RN,housewares
80b9515e62b3dcb4da3c324967e6af86,2017-05-22 16:16:13,1,credit_card,4,78.48,5,597985c8ce3d3724c7a28dd36ebeb2a0,SP,housewares
80b9515e62b3dcb4da3c324967e6af86,2017-05-22 16:16:13,1,credit_card,4,78.48,5,597985c8ce3d3724c7a28dd36ebeb2a0,SP,housewares
2b73fdaa269a7411454b64fea202acfe,2017-06-17 13:45:51,1,credit_card,10,110.54,1,9bd9da79f0355157190afe3d551274dc,SP,housewares
77c65697055f082d537f537f084f9fae,2017-05-16 17:41:05,1,credit_card,7,92.3,1,f4e81554e6d13f3eb2b14a882fa18d0d,RN,housewares
2b73fdaa269a7411454b64fea202acfe,2017-06-17 13:45:51,1,credit_card,10,110.54,1,9bd9da79f0355157190afe3d551274dc,SP,housewares
3dcd6dc6516ed823141649f1fee54303,2017-05-31 13:19:06,1,credit_card,2,55.01,1,155a4fb3a54510a3ddc33184f73851b1,GO,housewares
e1bf461767c45a8f0abf0a641e6bd449,2017-05-15 16:02:25,1,credit_card,1,107.92,5,e476843c331c4261a33844b54d0d3409,DF,housewares
45d6ca6a1aced4acda59dbae2035c8b0,2017-03-30 14:48:27,1,credit_card,5,213.52,5,8ceed933f707d158fbc5334f09bd7517,RJ,housewares
3a0b207c999d48a7385a3ec9ceb251fe,2017-02-24 18:23:10,1,credit_card,5,55.55,5,34a0955bc5dfb973c863133bbb8ebef9,SP,housewares
4fb76fa13b108a0d0478483421b0992c,2017-03-15 11:23:38,6,voucher,1,10.04,4,7293e0b38ab0dab128e6bfb7239c37ad,SP,housewares
4fb76fa13b108a0d0478483421b0992c,2017-03-15 11:23:38,4,voucher,1,9.18,4,7293e0b38ab0dab128e6bfb7239c37ad,SP,housewares
4fb76fa13b108a0d0478483421b0992c,2017-03-15 11:23:38,1,voucher,1,8.4,4,7293e0b38ab0dab128e6bfb7239c37ad,SP,housewares
